add-c,2,10000,40000,5581688,139,0
add-c,4,10000,80000,5929419,74,0
add-c,8,10000,160000,102906757,643,0
add-c,12,10000,240000,168053432,700,0
add-s,1,10000,20000,324755,16,0
add-s,2,10000,40000,3901635,97,0
add-s,4,10000,80000,21086112,263,0
add-s,8,10000,160000,134378932,839,0
add-s,12,10000,240000,371942250,1549,0
add-none,2,100,400,158875,397,0
add-none,2,1000,4000,174038,43,0
add-none,2,10000,40000,918958,22,-110
add-none,2,100000,400000,7078360,17,-292
add-none,4,100,800,379575,474,0
add-none,4,1000,8000,596102,74,1332
add-none,4,10000,80000,3135585,39,-2052
add-none,4,100000,800000,34169885,42,19063
add-none,8,100,1600,1075638,672,65
add-none,8,1000,16000,1148040,71,10
add-none,8,10000,160000,12082443,75,1745
add-none,8,100000,1600000,84998356,53,-27029
add-none,12,100,2400,779575,324,0
add-none,12,1000,24000,725288,30,1195
add-none,12,10000,240000,11239247,46,10701
add-none,12,100000,2400000,144808699,60,-158383
add-yield-none,2,10,40,263439,6585,0
add-yield-none,4,10,80,445138,5564,7
add-yield-none,8,10,160,446083,2788,1
add-yield-none,12,10,240,510171,2125,3
add-yield-none,2,20,80,98878,1235,16
add-yield-none,4,20,160,182278,1139,30
add-yield-none,8,20,320,386435,1207,85
add-yield-none,12,20,480,532543,1109,104
add-yield-none,2,40,160,170362,1064,25
add-yield-none,4,40,320,301133,941,6
add-yield-none,8,40,640,537203,839,131
add-yield-none,12,40,960,817997,852,160
add-yield-none,2,80,320,198113,619,22
add-yield-none,4,80,640,404681,632,-68
add-yield-none,8,80,1280,900045,703,117
add-yield-none,12,80,1920,1360020,708,147
add-yield-none,2,100,400,304420,761,37
add-yield-none,4,100,800,717861,897,38
add-yield-none,8,100,1600,1016715,635,138
add-yield-none,12,100,2400,2017894,840,143
add-yield-none,2,1000,4000,1803033,450,148
add-yield-none,4,1000,8000,3409793,426,-315
add-yield-none,8,1000,16000,7190180,449,-139
add-yield-none,12,1000,24000,14363426,598,267
add-yield-none,2,10000,40000,15684051,392,223
add-yield-none,4,10000,80000,31472314,393,-2274
add-yield-none,8,10000,160000,67943687,424,-6204
add-yield-none,12,10000,240000,111891750,466,-6924
add-yield-none,2,100000,400000,141003519,352,-424
add-yield-none,4,100000,800000,316365002,395,-39962
add-yield-none,8,100000,1600000,683120091,426,-71955
add-yield-none,12,100000,2400000,1135501739,473,-72668
add-none,1,100,200,104941,524,0
add-none,1,1000,2000,102710,51,0
add-none,1,10000,20000,191582,9,0
add-none,1,100000,200000,900345,4,0
add-none,1,1000000,2000000,9113684,4,0
add-none,2,100,400,174732,436,0
add-none,2,1000,4000,132618,33,0
add-none,2,10000,40000,770873,19,950
add-none,2,100000,400000,8058651,20,-62
add-none,2,1000000,4000000,78160045,19,-106807
add-none,4,100,800,452294,565,0
add-none,4,1000,8000,323119,40,-17
add-none,4,10000,80000,2490807,31,-3070
add-none,4,100000,800000,26827815,33,-71806
add-none,4,1000000,8000000,292875125,36,-1094784
add-yield-none,1,100,200,168436,842,0
add-yield-none,1,1000,2000,775233,387,0
add-yield-none,1,10000,20000,6649393,332,0
add-yield-none,1,100000,200000,64048353,320,0
add-yield-none,1,1000000,2000000,608977221,304,0
add-yield-none,2,100,400,273112,682,30
add-yield-none,2,1000,4000,1548814,387,14
add-yield-none,2,10000,40000,13547691,338,-95
add-yield-none,2,100000,400000,136848116,342,445
add-yield-none,2,1000000,4000000,1350573108,337,-4745
add-yield-none,4,100,800,820350,1025,41
add-yield-none,4,1000,8000,3407385,425,-382
add-yield-none,4,10000,80000,31103577,388,-3929
add-yield-none,4,100000,800000,293586068,366,-19982
add-yield-none,4,1000000,8000000,2877950187,359,-63679
add-yield-m,2,10000,40000,44729936,1118,0
add-yield-m,4,10000,80000,190058177,2375,0
add-yield-m,8,10000,160000,645789825,4036,0
add-yield-m,12,10000,240000,955168984,3979,0
add-yield-c,2,10000,40000,25955141,648,0
add-yield-c,4,10000,80000,92004670,1150,0
add-yield-c,8,10000,160000,391861012,2449,0
add-yield-c,12,10000,240000,525507568,2189,0
add-yield-s,2,10000,40000,32892886,822,0
add-yield-s,4,10000,80000,123645508,1545,0
add-yield-s,8,1000,16000,97632133,6102,0
add-yield-s,12,1000,24000,24709878547,1029578,0
add-m,1,10000,20000,476907,23,0
add-m,2,10000,40000,5033381,125,0
add-m,4,10000,80000,26421573,330,0
add-m,8,10000,160000,149201231,932,0
add-m,12,10000,240000,224448265,935,0
add-c,1,10000,20000,253957,12,0
add-c,2,10000,40000,2804849,70,0
add-c,4,10000,80000,15434047,192,0
add-c,8,10000,160000,97703165,610,0
add-c,12,10000,240000,159187134,663,0
add-s,1,10000,20000,260030,13,0
add-s,2,10000,40000,2338349,58,0
add-s,4,10000,80000,25517534,318,0
add-s,8,10000,160000,171172991,1069,0
add-s,12,10000,240000,349805787,1457,0
add-none,2,100,400,144322,360,0
add-none,2,1000,4000,133123,33,0
add-none,2,10000,40000,1148827,28,3418
add-none,2,100000,400000,7061356,17,17
add-none,4,100,800,294065,367,5
